SubmissionDate,JASCCode,PartName,PartLocation,Discrepancy
9/8/2011 9:26:44,3350,LIGHT,CABIN,NR 2 AND NR 4 OVERHEAD EMERGENCY LIGHTS ARE OUT. (FLT 5318) RELAMPED EMERGENCY LIGHTS.
3/16/2012 15:11:53,3350,LIGHT,CABIN,NR 1 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5588) RELAMPED EMERGENCY LIGHT.
8/3/2011 16:12:00,3350,LIGHT,CABIN,NR 1 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6407) RELAMPED EMERGENCY LIGHT.
11/15/2017 12:09:08,3230,SELECTOR VALVE,MLG,RETURN TO FIELD FOR A GEAR DISAGREE AFTER TAKEOFF. NOSE GEAR DID NOT COME UP. REPLACED THE LANDING GEAR HANDLE AND MLG SELECTOR VALVE IAW AMM. OPS CHECKED GOOD.
11/30/2010 14:13:25,3350,LIGHT,CABIN,THE 2ND TO LAST OVERHEAD EMERGENCY LIGHT IS BURNED OUT. (FLT 6393) RELAMPED EMERGENCY LIGHT.
5/14/2012 17:22:06,3350,LIGHT,CABIN,NR 1 OVERHEAD EMERGENCY LIGHT IS OUT. (SERVICE) RELAMPED EMERGENCY LIGHT.
12/5/2017 9:40:45,3234,CONTROL HANDLE,COCKPIT,"LANDING GEAR DID NOT RETRACT, WITH A/SKID INB CAUT AND PARK BRAKE SOV CAUTION. (FLT 5197) CLOSED REMOVED AND REPLACED LANDING GEAR CONTROL HANDLE IAW AMM. REMOVED AND REPLACED PSEU IAW AMM. OPS CHECK GOOD AT THIS TIME."
8/10/2011 18:00:30,3350,LIGHT,CABIN,NR 3 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5479) RELAMPED EMERGENCY LIGHT.
6/14/2024 14:45:19,3260,WARNING MESSAGE,MLG,"D: GEAR DISAGREE ON APPROACH FOLLOWED BY NOSE DOOR OPEN. QRH RESOLVED ISSUE.C: MEL 32-30-1CAT A DUE ONE FLIGHT DAY FROM 6/13/24CAT II DOWNGRADEDGEAR DISAGREE ON APPROACH FOLLOWED BY NOSE DOOR OPEN. QRH RESOLVED ISSUE. (FLIGHT 5587 - FILED CLOSED) JUN 14, 2024 STATION: DLH--DEFERRED LANDING GEAR RETRACTION SYSTEM PER CRJ 200 MEL 32-30-1. MX ACTION COMPLIED WITH AND PLACARDS INSTALLED. A/C IS CAT II DOWNGRADED"
8/23/2013 17:35:07,5210,MOTOR,CABIN DOOR,MCD DOES NOT OPEN BECAUSE OF JAMMED CABLE. FLT#5257 REPLACED PAX DOOR MOTOR IAW AMM. PN'S 2R5206B SN ON A0415 SN OFF A1019.
3/10/2025 16:10:55,3150,STALL WARNING,,"STALL FAIL CAUTION AFTER ROTATION (FLIGHT 5118 - FILED CLOSED) CONSULTED THE FLIGHT CREW, THE CAPTAIN INFORMED ME THEY THERE WAS A 24 KNOT CROSSWIND ON TAKEOFF. COMPLIED WITH FMRP, AND APPLICABLE STEPS IN FIM 27-35-00. STALL FAIL CAUTION MESSAGE DID NOT POSTED."
7/17/2009 16:19:02,5340,ATTACH FITTING,INTERCOSTAL,INTERCOSTAL CLIPS CRACKED. (C CHECK) REPAIRED PER REO.
7/25/2011 17:40:23,3350,LIGHT,EXTERIOR,LEFT FORWARD EXTERIOR EMERGENCY LIGHT IS OUT. (SERVICE) RELAMPED EMERGENCY LIGHT.
12/16/2011 16:33:18,3350,LIGHT,CABIN,NR 1 AND 2 OVERHEAD EMERGENCY LIGHTS ARE OUT. (FLT 5322) RELAMPED EMERGENCY LIGHT.
5/10/2006 14:49:08,2750,CONTROL UNIT,TE FLAPS,FLAP HALFSPEED STATUS WHEN FLAPS MOVED FROM 30 TO 45. REPLACED FECU IAW 27-51-05. OPERATIONAL CHECKS GOOD.
9/22/2010 15:09:21,3350,LIGHT,CABIN,LAST EMERGENCY FLOODLIGHT INOPERATIVE. (FLT 6908) RELAMPED EMERGENCY LIGHT.
3/11/2011 14:20:38,5312,BULKHEAD,FUSELAGE,FS 621 BULKHEAD CHAFED AND OUT OF LIMITS. (C-CHECK) REPAIRED PER REO.
3/11/2011 14:20:38,5244,DOOR,TRU,LEFT TRU DOOR SKIN BELOW AFT LATCH IS CRACKED. (C-CHECK) REPLACED SKIN PER SRM.
9/23/2011 13:06:41,3350,LIGHT,CABIN,NR 3 OVERHEAD EMERGENCY LIGHT IS INOPERATIVE. (FLT 5350) RELAMPED EMERGENCY LIGHT.
10/19/2011 18:10:00,3350,LIGHT,CABIN,NR 1 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5451) RELAMPED EMERGENCY LIGHT.
3/2/2020 14:10:58,5755,SKIN,LT SPOILER,"LEFT FLIGHT SPOILER LOWER SURFACE HAS 2 EA. DENTS. #1 DENT IS APPROX. .750 INCHES BY .500 INCHES BY.021 INCHES DEEP. #2 DENT IS APPROX. .5 ICHES BY .5 INCHES BY .015 INCHES DEEP. (C-CHECK) RO 2/27/2020 UPON FURTHER REVIEW FOUND A TOTAL OF 4 DENTS. EVALUATED DENTS AND FOUND DENT #2 TO BE WITHIN LIMITS IAW CRJ 200 SRM. DENTS #1, #3, #4 WAS REPAIRED IAW BOMBARDIER REO AND ATTACHED SKYWEST CARD AND M-337. NO WEIGHT CHANGE"
3/2/2020 14:10:58,5313,STRINGER,FUSELAGE,"STRINGER 3L IS CRACKED AT F.S. 379.00. (C-CHECK) RO 2/27/2020 REPAIRED STRINGER 3L AT FS 379.00 BY COMPLYING WITH BOMBARDIER REO AND CRJ 200 SRM COMPLETED FORM M-337,M-131 TOTAL WEIGHT CHANGE +0.12 LBS SEE ATTACHED CONTINUATION CARD AND SKYCARD FOR DETAILS OF WORK PERFOMRED"
3/2/2020 14:10:58,5320,POST,FUSELAGE,"FS409+128 VERTICAL POST LBL18 HAS INDICATIONS .15"" LONG BY 60%FSH IN THE OUTBD V-POST, AND .15"" LONG BY 55% IN THE INBD V-POST UPPER AFT RADIUS @ WS69. FAILED NDT INSPECTION. (C-CHECK) RO 2/27/2020 REMOVED AND REPLACED FS409+128 IAW CRJ 200 SRM, AND BOMBARDIER REO FORMS M-337 AND M-131 AND SKYWEST CARD. SEE ATTACHED CONTINUATION CARD AND SKY CARD FOR DETAILS OF WORK PERFORMED PART FOR PART REPLACEMENT NO WEIGHT CHANGE"
2/8/2012 18:13:54,3350,LIGHT,EXTERIOR,AFT EXTERIOR RIGHT WING EMERGENCY LIGHT IS OUT. (FLT 5652) RELAMPED EMERGENCY LIGHT.
7/23/2004 12:45:37,1420,CONNECTOR,STALL WARN SYS,"STALL PROTECTION SYSTEM WILL NOT PASS TEST. STALL FAIL MESSAGE. FOUND TB75-3 SOCKET -J- DAMAGED. REPLACED TB75-3 IAW MM 24-01-03, 20-18-70. OPERATIONAL CHECK GOOD."
3/2/2020 14:10:58,5320,POST,FUSELAGE,"FS409+128 BL0 LH VERTICAL POST HAS AN INDICATION .2"" LONG BY 60%FSH IN THE UPPER AFT RADIUS @ WS69. FAILED NDT INSPECTION. (C-CHECK) RO 2/27/2020 REMOVED UNSERVICABLE POST AND INSTALLED SERVICABLE POST AT FS 409+128 BL0 IAW CRJ 200 SRM AND BOMBARDIER REO COMPLETED FORM M-131 AND M-337 PART FOR PART REPLACEMENT NO WEIGHT CHANGE SEE ATTACHED CONTINUATION CARD AND SKYCARD FOR DETAILS OF WORK PERFORMED"
3/2/2020 14:10:58,5320,POST,FUSELAGE,"FS409+128 RBL18 OUTBD VERTICAL POST HAS AN INDICATION .15"" LONG BY 60%FSH IN THE UPPER AFT RADIUS @ WS69. FAILED NDT INSPECTION. (C-CHECK) RO 2/27/2020 REMOVED AND REPLACED FS409+RBL18 POST IAW CRJ 200 SRM AND BOMBARDIER REO. FORMS M-337 AND M-131 AND SKYWEST CARD. SEE ATTACHED CONTINUATION CARD AND SKY CARD FOR DETAILS OF WORK PERFORMED PART FOR PART REPLACEMENT NO WEIGHT CHANGE"
6/27/2014 16:04:04,4930,O-RING,APU FUEL,"ACFT INTERIOR HAS AN ODOR OF JET FUEL. R & R O-RING ON ELBOW BETWEEN APU FUEL SHUTOFF VALVE AND FUEL CONTROL UNIT, PN: M25988-2-904 IAW AMM."
3/2/2020 14:10:58,5320,INTERCOSTAL,FUSELAGE,"L/H LOWER WINDSHIELD SUPPORT SIDE POST IS CRACKED. (C-CHECK) RO 2/27/2020 UPON REMOVAL OF L/H LOWER WINDSHIELD SUPPORT SIDE POST FOUND POST NOT TO BE CRACKED FOUND INTERCOSTAL ADJACENT TO POST CRACKED. REINSTALLED SAME SERVICEABLE L/H LOWER WINDSHIELD SIDE POST AND A SERVICEABLE INTERCOSTAL IAW CRJ-200 SRM, COMPLETED AND ATTACHED TASK CARD AND M-337. NO WEIGHT CHANGE. REFERENCE ATTACHED CONINUATION CARD FOR WORK PERFORMED."
3/2/2020 14:10:58,5210,INTERCOSTAL,PAX DOOR,"PAX DOOR INTERCOSTAL DOOR DATUM 2 IS CORRODED. (C-CHECK) RO 2/27/2020 REMOVED AND INSTALLED SERVICABLE INTERCOSTAL DD2 IAW CRJ-200 SRM COMPLETED FORM M-337, M-131 AND SKYWEST TASK CARD. PART FOR PART REPLACEMENT, NO WEIGHT CHANGE."
3/2/2020 14:10:58,5310,BEAM,FUSELAGE,FS 280..00 BEAM IS CORRODED BETWEEN LBL 18 AND RBL 9. (C-CHECK) RO 2/27/2020 REMOVED CORROSION BY REPAIRING FS 280.00 BEAM IAW BOMBARDIER REOS. COMPLETED AND ATTACHED MAJOR REPAIR TASK CARD AND FORM M-337. TOTAL WEIGHT CHANGE +1.13 LBS. REFERENCE CONTINUATION CARD FOR WORK PERFORMED.
3/2/2020 14:10:58,5315,FLOORBEAM,FUSELAGE,RBL 9 FLOOR BEAM CAP IS CORRODED BETWEEN FS 409.00+128 AND 424.00. (C-CHECK) RO 2/27/2020 REMOVED CORROSION FROM RBL 9 FLOOR BEAM AND FOUND IT WAS OUT OF LIMITS. REMOVED DAMAGED SECTION AND FABRICATED FILLER AND ANGLE AND INSTALLED REPAIR IAW BOMBARDIER REO. COMPLIED WITH FORM M-337 AND SKYCARD. MATERIAL INSTALLED IS 1OZ.NET WEIGHT.
3/2/2020 14:10:58,5320,DOOR SILL,FUSELAGE,L/H PRESSURE FLOOR SILL DECK IS CORRODED IN MULTIPLE LOCATIONS BETWEEN FS 409.00+128 AND 559.00. (C-CHECK) RO 2/27/2020 REWORKED AND REPAIRED LH SILL DECK BETWEEN FS 409+128 AND 559 IAW REO. REFER TO CONTINUE CARD FOR STEPS ACCOMPLISHED. COMPLIED WITH SKY CARD AND FORM M-337.
3/2/2020 14:10:58,5320,DOOR SILL,FUSELAGE,R/H PRESSURE FLOOR SILL DECK IS CORRODED IN MULTIPLE LOCATIONS BETWEEN FS 409.00+128 AND 559.00. (C-CHECK) RO 2/27/2020 REMOVED AND INSTALLED FASTENERS AND BLENDED AREAS IAW CRJ 200 SRM. REPAIRED AREAS IAW BOMBARDIER REO. COMPLIED WITH SKYCARD AND FORM M-337. SEE CONTINUATION CARD OF WORK PREFORMED.
3/2/2020 14:10:58,5311,FRAME,FUSELAGE,F.S. 605 FRAME IS CORRODED BETWEEN STRG27 TO STRG 25L. (C-CHECK) RO 2/27/2020 BLENDED CORRODED AREA AT FS 605 BETWEEN STRG 27 TO 25L IAW BOMBARDIER REO COMPLETED FORM M-337 SEE ATTACHED CONTINUATION CARD AND SKY CARD FOR DETAILS OF WORK PERFORMED. NO WEIGHT CHANGE.
10/25/2005 15:13:38,2741,CONTROL UNIT,STAB TRIM,"STAB TRIM NR 2 C/B POPS WHEN STAB TRIM NR 2 IS ENGAGED. REPLACED HORIZONTAL STAB MOTOR CONTROL UNIT REF AMM 27-41-01. OPERATIONAL CHECK GOOD, REF AMM 27-41-00."
3/2/2020 14:10:58,5320,SUPPORT ANGLE,FUSELAGE,F.S. 621 BOTTOM SUPPORT ANGLE IS CRACKED BETWEEN RBL27 TO RBL36. (C-CHECK) RO 2/27/2020 CUT AWAY DAMMAGED AREA AND REPAIRED IAW BOMBARDIER REO AND CRJ 200 SRM COMPLETED SDR AND FORM M-337 SEE ATTACHED CONTINUATION CARD AND SKY CARD FOR DETAILS OF WORK PERFORMED / NO WEIGHT CHANGE REO REACCOMPLISHED
3/2/2020 14:10:58,5343,FITTING,LT MLG TRUNNION,LH MLG TRUNNION FWD FITTING WEB UPPER HOLE HAS AN INDICATION 60% FSH AT THE 6 O'CLOCK POSITION INSIDE EDGE. FAILED NDT INSPECTION. (C-CHECK) RO 2/27/2020 COMPLIED WITH REO REV -- REFERENCE M-337 AND MAJOR REPAIR SKYCARD. NO WEIGHT CHANGE NOTED
3/2/2020 14:10:58,5720,SEAL,LT WING,"METAL SEAL ON TRAILING EDGE OF L/H WING FOR FLIGHT SPOILER BETWEEN LWS 191.44 TO LWS 183.00 IS CRACKED. (C-CHECK) RO 2/27/2020 REMOVED AND REINSTALLED L/H FLIGHT SPOILER IAW CRJ 200 AMM, REMOVED UNSERVICABLE TRAILING EDGE METAL SEAL AND REPLACED WITH SERVICABLE METAL SEAL IAW CRJ 200 SRM. PERFORMED OPS TEST OF THE SPOILER/SPOILERON IAW CRJ 200 AMM OPS TEST GOOD, NO DEFECTS NOTED"
3/2/2020 14:10:58,5320,SUPPORT FITTING,FUSELAGE,"L/H AFT WINDSHIEL SUPPORT CLIP IS CRACKED. (C-CHECK) RO 2/27/2020 REMOVED, LOCATED, DRILLED AND INSTALLED L/H AFT WINDSHIELD CLIP IAW CRJ 200 SRM. SEE CONTINUATION CARD FOR DETAILS OF WORK PREFORMED AND RELATED OPS CHECKS. ALL CHECKS GOOD."
3/2/2020 14:10:58,5314,BOLT,FUSELAGE,"FORWARD KEEL BEAM ATTACHING HARDWARE IS CORRODED. THE TWO FORWARD BOLTS/NUTS AND THE L/H AFT BOLT/NUT BETWEEN FS 409+112 AND 409+128. (C-CHECK) RO 2/27/2020 REMOVED AND INSTALLED SERVICEABLE FWD KEEL BEAM ATTACHING HARDWARE BETWEEN FS 409+112 AND FS 409+ 128 IAW BOMBARDIER RIL# 3418 REV A, CALIBRATED TOOL USED WVACT 203439 S/N 061504646 CAL DUE 30-JUN-20"
3/2/2020 14:10:58,5347,SEAT TRACK,FUSELAGE,LBL 9 SEAT TRACK IS CORRODED BETWEEN FS 364.00 AND 409.00. (C-CHECK) RO 2/27/2020 FABBED SEAT TRACK IAW REO AND INSTALLED IAW CRJ 200 AMM.
3/2/2020 14:10:58,5347,SEAT TRACK,FUSELAGE,RBL 9 SEAT TRACK IS CORRODED BETWEEN FS 364.00 AND 409.00. (C-CHECK) RO 2/27/2020 FABBED SEAT TRACK IAW REO AND INSTALLED IAW CRJ 200 AMM.
3/2/2020 14:10:58,5347,SEAT TRACK,FUSELAGE,LBL 9 SEAT TRACK IS CORRODED BETWEEN FS 409.00 AND 409.00+112. (C-CHECK) RO 2/27/2020 FABBED SEAT TRACK IAW REO AND INSTALLED IAW CRJ 200 AMM.
2/29/2012 16:06:59,3350,LIGHT,CABIN,NR 1 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5571) RELAMPED EMERGENCY LIGHT.
3/2/2020 14:10:58,5347,SEAT TRACK,FUSELAGE,RBL 9 SEAT TRACK IS CORRODED BETWEEN FS 409.00 AND 409.00+112. (C-CHECK) RO 2/27/2020 FABBED SEAT TRACK IAW REO AND INSTALLED IAW CRJ 200 AMM.
3/2/2020 14:10:58,5320,STRAP,FUSELAGE,FLOOR SUPPORT STRAP IS CORRODED AT FS 559.00 BETWEEN RBL 27 AND 42. (C-CHECK) RO 2/27/2020 REMOVED CORROSION AND FOUND SUPPORT STRAP TO BE OUT OF LIMITS. REMOVED SUPPORT STRAP AND LOCATED AND DRILLED NEW SUPPORT STRAP IAW CRJ 200.
3/2/2020 14:10:58,5320,STRAP,FUSELAGE,"FLOOR SUPPORT STRAP IS CORRODED AT FS 559.00 BETWEEN LBL 27 AND 42. (C-CHECK) RO 2/27/2020 REMOVED CORROSION FROM FLOOR SUPPORT STRAP AND FOUND TO BE OUT OF LIMITS. REMOVED, LOCATED, DRILLED AND INSTALLED NEW SUPPORT STRAP IAW CRJ 200."
3/2/2020 14:10:58,5347,SEAT TRACK,FUSELAGE,LBL 9 SEAT TRACK IS CORRODED BETWEEN FS 409.00+112 AND 559.00. (C-CHECK) RO 2/27/2020 FABBED SEAT TRACK IAW REO AND INSTALLED IAW CRJ 200 AMM
3/2/2020 14:10:58,5347,SEAT TRACK,FUSELAGE,RBL 9 SEAT TRACK IS CORRODED BETWEEN FS 409.00+112 AND 559.00. (C-CHECK) RO 2/27/2020 FABBED SEAT TRACK IAW REO AND INSTALLED IAW CRJ 200 AMM.
3/2/2020 14:10:58,5347,SEAT TRACK,FUSELAGE,LBL9 SEAT TRACK IS CORRODED BETWEEN F.S. 559.00 TO F.S. 559+80 (C-CHECK) RO 2/27/2020 REMOVED AND INSTALLED SERVICEABLE SEAT TRACK IAW CRJ 200 AMM REF CONTINUATION CARD FOR DETAILS OF WORK PREFORMED
3/2/2020 14:10:58,5315,FLOORBEAM,FUSELAGE,F.S. 589 FLOOR CROSS BEAM IS CORRODED AROUND THE NUTPLATE HOLESBETWEEN LBL9 AND LBL27 (C-CHECK) RO 2/27/2020 REMOVED AND REPLACED CAP STRIP AT FS 589 BETWEEN LBL9 AND LBL27 IAW CRJ200 SRM. (PN 601R35031-165)
3/2/2020 14:10:58,5311,FRAME,FUSELAGE,FRAME SECTOR AT F.S.349 IS CORRODED BETWEEN STRINGER 25R TO 26L (C-CHECK) RO 2/27/2020 REMOVED CORROSION AT FS 349 BETWEEN 25R TO 26L AND FOUND TO BE OUT OF LIMITS IAW CRJ 200 SRM. REPAIRED CORROSION IAW BOMBARDIER REO AND PAINTED AREAS IAW CRJ 200 SRM. SEE CONTINUATION CARD FOR WORK PREFORMED.
3/2/2020 14:10:58,5320,STRUCTURE,FUSELAGE,CIRUMFERENTIAL JOINT AT F.S.280 HAS CORROSION IN SEVERAL LOCATIONS BETWEEN STRINGER 25 LEFT TO 22 LEFT. (C-CHECK) RO 2/27/2020 REMOVED CORROSIOIN AND FOUND TO BE OUT OF LIMITS. BLENDED AND REPAIRED AREAS IAW BOMBARDIER REO.
3/2/2020 14:10:58,5280,HINGE,LT MLG DOOR,L/H MLG DOOR AFT HING ANTI ROTATION TAB IS CHAFED OFF. (C-CHECK) RO 2/27/2020 REMOVED AND INSTALLED SERVICEABLE HINGE SECTOR IAW AMM.
3/2/2020 14:10:58,5280,HINGE,RT MLG DOOR,R/H MLG DOOR AFT HINGE SECTOR ANTI-ROTATION TAB IS CHAFED OFF. (C-CHECK) RO 2/27/2020 REMOVED AND INSTALLED SERVICABLE HINGE SECTORS IAW AMM.
7/11/2012 17:14:18,3350,LIGHT,CABIN,LAST OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6275) RELAMPED EMERGENCY LIGHT.
7/11/2012 17:14:18,3350,LIGHT,CABIN,AFT OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5650) RELAMPED EMERGENCY LIGHT.
4/11/2011 15:35:14,3350,LIGHT,CABIN,NR 3 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 7005) RELAMPED EMERGENCY LIGHT.
12/22/2011 17:48:53,3350,LIGHT,CABIN,NR 1 OVERHEAD EMERGENCY LIGHT INOPERATIVE. (FLT 6290) RELAMPED EMERGENCY LIGHT.
8/14/2014 14:19:53,5330,SKIN,BS 250,SMALL DENT IN FUSELAGE FWD OF BS 250 ABOVE STRINGER 23 AND FOUND OUT OF LIMITS IAW SRM.
1/29/2014 15:22:52,7830,PDU,THRUST REVERSER,"LT REVERSER UNLOCKED CAUTION MESSAGE. COMPLIED WITH QRH. REVERSER WOULD NOT STOW. SHUT DOWN NR 1 ENG. FLT 5251 REPLACED LT THRUST REVERSER PDU IAW AMM PN ON 128758-8, SN ON 3100, PN OFF 126758-7 & SN OFF 2227."
8/22/2011 19:33:55,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT IS OUT. (SERVICE) RELAMPED EMERGENCY LIGHT.
8/22/2011 19:33:55,3350,LIGHT,CABIN,NR 1 AND NR 4 CEILING EMERGENCY LIGHTS ARE OUT. (SERVICE) RELAMPED EMERGENCY LIGHTS.
8/10/2012 16:57:13,3350,LIGHT,CABIN,FORWARD OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6416) RELAMPED EMERGENCY LIGHT.
4/20/2011 15:29:23,5244,SKIN,TRU DOOR,LEFT TRU DOOR SKIN CRACKED BELOW AFT LATCH. (C-CHECK) REPAIRED PER REO.
4/20/2011 15:29:23,5312,BULKHEAD,FUSELAGE,CRACK ON FS 621.0 BULKHEAD ABOVE CARGO DOOR TRACK. (C-CHECK) REPAIRED PER REO.
4/20/2011 15:29:23,5320,FLOOR SUPPORT,FUSELAGE,FS 280 FLOOR SUPPORT ANGLE IS CRACKED. (C-CHECK) REPAIRED PER REO.
11/6/2009 15:50:16,3350,LIGHT,CABIN,EMERGENCY FLOOD LIGHT NEAR ROW 10 INOP. (FLT 5868) RELAMPED EMERGENCY LIGHT.
1/15/2008 16:09:36,3250,MODULE,STEERING TILLER,"FLT 6747 - ON TAKEOFF ROLL, AIRCRAFT PULLED TO THE RIGHT. ADJUSTED RIGHT FEEDBACK RVDT IAW CRJ MM 32-51-20 AND REPLACED STEERING TILLER IAW CRJ MM 32-51-01, P/N: 16650-101, S/N OFF: DCH05/04."
9/30/2011 17:09:42,3350,LIGHT,CABIN,NR 3 CEILING EMERGENCY LIGHT IS INOPERATIVE. (SERVICE) RELAMPED EMERGENCY LIGHTS.
11/15/2010 15:11:36,3350,LIGHT,CABIN,AFT EMERGENCY POD LIGHT IS OUT. (FLT 6575) RELAMPED EMERGENCY LIGHT.
4/1/2010 17:01:29,5240,SEAL,SERVICE DOOR,SERVICE DOOR IS HARD TO OPERATE. (FLT 6259) REPLACED SERVICE DOOR SEAL.
4/23/2014 15:24:52,5753,STRUCTURE,LT WING TE FLAP,"LEFT INBD FLAP ACTUATOR TUBE ASSEMBLY GOUGED AND FLAP REQUIRES REPLACEMENT DUE TO OUT OF LIMITS CHAFE. C-CHECK, REPLACED LT INBD FLAP IAW AMM."
4/23/2014 15:24:52,5753,TUBE,LT WING TE FLAP,"LEFT INBD FLAP, THE CENTER FLAP ACTUATOR TUBE HAS A GOUGE ON THE BOTTOM SIDE. C-CHECK, BLENDED GOUGED AREA ON LT INBD FLAP, CENTER ACTUATOR TUBE ASSY IAW REO."
4/23/2014 15:24:52,5753,TUBE,RT WING TE FLAP,"RT INBD FLAP, INBD FLAP VANE CENTER ACTUATOR TUBE ASSY HAS A GOUGE ON THE BOTTOM SIDE. C-CHECK, BLENDED GOUGED AREA OF RT INBD FLAP, INBD FLAP VANE CENTER ACTUATOR TUBE ASSY IAW REO."
4/23/2014 15:24:52,5753,TUBE,RT WING TE FLAP,"RIGHT INBD FLAP, INBD FLAP VANE CENTER ACTUATOR TUBE ASSY HAS A GOUGE ON THE BOTTOM SIDE. C-CHECK, BLENDED GOUGED AREA ON RT INBD FLAP, INBD FLAP VANE CENTER ACTUATOR TUBE ASSY IAW REO."
4/23/2014 15:24:52,5340,ATTACH ANGLE,FUSELAGE,"AFT PRESSURE BULKHEAD LT 4TH INTERCOSTAL FROM BOTTOM HAS CRACKED SKIN TO INTERCOSTAL ATTACH ANGLE. C-CHECK, R & R INTERCOSTAL ANGLE BETWEEN STR 13L AND 14L FS 621- FS 624 IAW SRM."
4/23/2014 15:24:52,5340,ATTACH ANGLE,BS 621,"AFT PRESSURE BULKHEAD LT THIRD INTERCOSTAL FROM BOTTOM HAS CRACKED SKIN TO INTERCOSTAL ATTACH ANGLE. C-CHECK, REPLACED FS 621, STR14L INTERCOSTAL IAW SRM."
4/23/2014 15:24:52,5312,BULKHEAD,BS 202,"CRACK ON LT LOWER BS 202 WEB AT OTBD SIDE OF BRAKE CABLE. C-CHECK, REPAIRED FS 202 BULKHEAD WEB IAW REO."
4/23/2014 15:24:52,5753,VANE,LT WING TE FLAP,"LT INBD FLAP VANE MID AREA L/E CHAFED BEYOND LIMITS. C-CHECK, REPLACED LT INBD FLAP AND VANE IAW SRM."
4/23/2014 15:24:52,5240,SUPPORT ARM,SERVICE DOOR,"SERVICE DOOR MAIN SUPPORT ARM CHAFED FROM SERVICE DOOR INNER HANDLE. C-CHECK, BLENDED 2 AREAS ON THE INBD FACE OF THE HINGE ARM AND THE UPPER PORTION OF THE -59 PLATE OF THE SERVICE DOOR IAW STS EA."
4/23/2014 15:24:52,5753,VANE,RT WING TE FLAP,"RIGHT FLAP VANE L/E CHAFED, ID AREA BEYOND LIMITS. C-CHECK, REPLACED IAW SRM."
4/23/2014 15:24:52,5753,VANE,RT WING TE FLAP,"RT FLAP VANE L/E CHAFED, INBD AREA. C-CHECK, REPAIRED RT FLAP VANE L/E INBD AREA IAW REO."
4/23/2014 15:24:52,5340,FITTING,AIR DUCT,"FS 621 COCKPIT AIR SUPPLY BULKHEAD DUCT FITTING HAS CRACKS ON FLANGE THAT REQUIRE WELD REPAIR. C-CHECK, REPAIRED CRACK ON FS 621.0 AIR SUPPLY DUCT BULKHEAD FITTING IAW REO."
4/23/2014 15:24:52,5753,VANE,RT WING TE FLAP,"RIGHT FLAP VANE L/E OTBD AREA CHAFED AND REQUIRES REPLACEMENT. C-CHECK, REPLACED RT INBD FLAP VANE L/E OTBD SKIN IAW SRM."
4/23/2014 15:24:52,5753,VANE,RT WING TE FLAP,"RT FLAP VANE L/E MID AREA IS CHAFED BEYOND LIMITS. C-CHECK, REPLACED RT INBD FLAP VANE L/E MIDDLE AREA SKIN IAW SRM."
4/23/2014 15:24:52,5753,VANE,LT WING TE FLAP,"LT INBD FLAP VANE L/E CHAFED, OTBD AREA. C-CHECK, REPAIRED LT INBD FLAP VANE L/E OTBD AREA IAW REO."
4/23/2014 15:24:53,5753,VANE,LT WING TE FLAP,"LT INBD FLAP VANE, INBD L/E CHAFED. C-CHECK, REPAIRED LT INBD FLAP VANE, INBD L/E IAW REO."
4/23/2014 15:24:53,3231,ROD,MLG DOOR,"LEFT MLG DOOR ROD TO BELCRANK CHAFED. C-CHECK, R & R LT MLG DOOR ROD IAW AMM."
4/23/2014 15:24:53,3231,ROD,RT MLG DOOR,"RT MLG DOOR ROD TO BELCRANK CHAFED. C-CHECK, R & R RT MLG DOOR ROD IAW AMM."
4/23/2014 15:24:53,5100,STRUCTURE,UNKNOWN,"LEFT CENTER L/E SECTION 530JL UPPER AND LOWER EDGES ARE DISBONDED. C-CHECK, REBONDED LT CENTER L/E 530JL, UPPER AND LOWER, IAW REO."
4/23/2014 15:24:53,5100,STRUCTURE,UNKNOWN,"LEFT INBD L/E SECTION 520JL UPPER AND LOWER EDGES ARE DISBONDED. C-CHECK, REBONDED LT INBD L/E 520JL, IAW REO."
4/23/2014 15:24:52,5297,WIRE HARNESS,SERVICE DOOR,"SERVICE DOOR HARNESS SHEATHING CHAFED. C-CHECK, REPAIRED DAMAGED HEAT SHRINK ON SERVICE DOOR WIRE HARNESS CONVELEX TUBING IAW REO."
8/1/2007 12:45:08,3350,LIGHT,CABIN,"EXIT LIGHT NEAR MAIN CABIN DOOR IS DETACHED FROM WALL. REPLACED LIGHT ASSEMBLY IAW CRJ 200 AMM 33-51-10. OPS CHECK GOOD, PN/ON BR9279-232, PN/OFF BR9279-013."
11/12/2008 17:51:22,3350,LAMP,EMERGENCY LIGHT,FLT 6590 - CEILING LEVEL AFT EMERGENCY FLOOD LIGHT INOP. RELAMPED.
